Source	Target	Type	Weight	Val
127	94	Undirected	1.0	4501050
127	111	Undirected	1.0	298572
127	126	Undirected	24.0	30079109
127	130	Undirected	13.0	24007517
127	131	Undirected	5.0	9072392
127	132	Undirected	5.0	22642725
127	160	Undirected	2.0	1414640
127	162	Undirected	6.0	16262781
127	185	Undirected	1.0	966179
127	188	Undirected	3.0	11044762
127	190	Undirected	3.0	5301033
127	203	Undirected	4.0	2132530
127	215	Undirected	3.0	4528822
128	110	Undirected	2.0	1015702
128	182	Undirected	2.0	1015702
129	21	Undirected	3.0	2303009
129	26	Undirected	3.0	3630310
129	30	Undirected	1.0	1656509
129	31	Undirected	3.0	6993722
129	36	Undirected	2.0	10422972
129	46	Undirected	4.0	13794249
129	54	Undirected	4.0	4301131
129	61	Undirected	4.0	7354508
129	81	Undirected	7.0	9952907
129	84	Undirected	2.0	1512837
129	87	Undirected	3.0	6880348
129	94	Undirected	1.0	238693
129	96	Undirected	1.0	715138
129	98	Undirected	3.0	302001
129	111	Undirected	2.0	2310190
129	123	Undirected	10.0	11542891
129	130	Undirected	7.0	14348900
129	131	Undirected	43.0	57522560
129	132	Undirected	10.0	39920171
129	158	Undirected	1.0	1656509
129	162	Undirected	6.0	2851713
129	165	Undirected	2.0	1301882
129	173	Undirected	1.0	6531178
129	188	Undirected	8.0	4022730
129	193	Undirected	3.0	5162601
129	203	Undirected	1.0	769539
129	206	Undirected	4.0	7436939
129	215	Undirected	4.0	6750476
129	217	Undirected	4.0	627301
130	31	Undirected	1.0	204437
130	61	Undirected	2.0	4910070
130	81	Undirected	5.0	16973930
130	111	Undirected	1.0	1363268
130	126	Undirected	2.0	5725055
130	127	Undirected	32.0	53722509
130	129	Undirected	24.0	69252072
130	131	Undirected	8.0	15500664
130	140	Undirected	2.0	600324
130	162	Undirected	6.0	7549712
130	188	Undirected	1.0	4012827
130	206	Undirected	3.0	12030889
130	210	Undirected	1.0	400872
130	217	Undirected	4.0	627301
131	6	Undirected	3.0	6171103
131	21	Undirected	4.0	11404730
131	26	Undirected	2.0	649679
131	31	Undirected	2.0	1887299
131	36	Undirected	4.0	12345872
131	39	Undirected	3.0	7031467
131	46	Undirected	3.0	1538411
131	54	Undirected	4.0	6286798
131	79	Undirected	5.0	4066464
131	81	Undirected	5.0	9917965
131	86	Undirected	1.0	2190025
131	123	Undirected	8.0	9057325
131	127	Undirected	5.0	7825112
131	129	Undirected	123.0	125790680
131	130	Undirected	13.0	22330825
131	132	Undirected	4.0	12195242
131	162	Undirected	6.0	2236581
131	184	Undirected	2.0	1443784
131	188	Undirected	4.0	8345626
131	206	Undirected	3.0	842957
131	209	Undirected	3.0	7728245
131	215	Undirected	3.0	6744206
132	21	Undirected	1.0	1656509
132	55	Undirected	2.0	79939
132	57	Undirected	1.0	995080
132	61	Undirected	2.0	8514859
132	84	Undirected	2.0	257913
132	87	Undirected	7.0	10306130
132	95	Undirected	1.0	1656509
132	110	Undirected	2.0	559340
132	111	Undirected	4.0	4136850
132	127	Undirected	5.0	19906543
132	129	Undirected	8.0	4339838
132	130	Undirected	7.0	31879077
132	131	Undirected	6.0	12390493
132	218	Undirected	1.0	1094685
133	59	Undirected	1.0	1016595
